id,answer,create_week,pct,Date,Series,Value,Candidate
3017,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,CNN,0.0096,Delaney
3018,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,CSPAN,0.2318,Delaney
3019,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,CSPAN2,0.0,Delaney
3020,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,CSPAN3,0.0,Delaney
3021,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,FBC,0.0,Delaney
3022,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,FOXNEWS,0.0066,Delaney
3023,Delaney,2019-10-14 00:00:00,0.2777777777777778,2019-10-13 00:00:00,MSNBC,0.003,Delaney
3024,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,BLOOMBERG,0.005,Delaney
3025,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,CNBC,0.0,Delaney
3026,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,CNN,0.0,Delaney
3027,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,CSPAN,0.0,Delaney
3028,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,CSPAN2,0.0,Delaney
3029,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,CSPAN3,0.0,Delaney
3030,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,FBC,0.0088,Delaney
3031,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,FOXNEWS,0.0166,Delaney
3032,Delaney,2019-10-21 00:00:00,0.2866666666666667,2019-10-20 00:00:00,MSNBC,0.0151,Delaney
3033,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,BLOOMBERG,0.0,Delaney
3034,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,CNBC,0.0,Delaney
3035,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,CNN,0.0,Delaney
3036,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,CSPAN,0.0381,Delaney
3037,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,CSPAN2,0.0088,Delaney
3038,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,CSPAN3,0.0241,Delaney
3039,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,FBC,0.009000000000000001,Delaney
3040,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,FOXNEWS,0.0165,Delaney
3041,Delaney,2019-10-28 00:00:00,0.32,2019-10-27 00:00:00,MSNBC,0.0209,Delaney
3042,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,BLOOMBERG,0.0,Delaney
3043,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,CNBC,0.0,Delaney
3044,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,CNN,0.0065,Delaney
3045,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,CSPAN,0.0985,Delaney
3046,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,CSPAN2,0.0031,Delaney
3047,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,CSPAN3,0.0042,Delaney
3048,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,FBC,0.018000000000000002,Delaney
3049,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,FOXNEWS,0.0264,Delaney
3050,Delaney,2019-11-04 00:00:00,0.3466666666666667,2019-11-03 00:00:00,MSNBC,0.027000000000000003,Delaney
3051,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,BLOOMBERG,0.0,Delaney
3052,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,CNBC,0.0,Delaney
3053,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,CNN,0.0,Delaney
3054,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,CSPAN,0.0,Delaney
3055,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,CSPAN2,0.0,Delaney
3056,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,CSPAN3,0.0,Delaney
3057,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,FBC,0.0,Delaney
3058,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,FOXNEWS,0.0033,Delaney
3059,Delaney,2019-11-11 00:00:00,0.3,2019-11-10 00:00:00,MSNBC,0.003,Delaney
3060,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,BLOOMBERG,0.0,Delaney
3061,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,CNBC,0.0071,Delaney
3062,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,CNN,0.0,Delaney
3063,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,CSPAN,0.0,Delaney
3064,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,CSPAN2,0.0,Delaney
3065,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,CSPAN3,0.0,Delaney
3066,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,FBC,0.0,Delaney
3067,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,FOXNEWS,0.0067,Delaney
3068,Delaney,2019-11-18 00:00:00,0.19375,2019-11-17 00:00:00,MSNBC,0.065,Delaney
3069,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,BLOOMBERG,0.0,Delaney
3070,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,CNBC,0.0,Delaney
3071,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,CNN,0.0,Delaney
3072,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,CSPAN,0.0,Delaney
3073,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,CSPAN2,0.0,Delaney
3074,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,CSPAN3,0.0,Delaney
3075,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,FBC,0.0,Delaney
3076,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,FOXNEWS,0.0246,Delaney
3077,Delaney,2019-11-25 00:00:00,0.7826086956521737,2019-11-24 00:00:00,MSNBC,0.0091,Delaney
3078,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,BLOOMBERG,0.0,Gabbard
3079,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,CNBC,0.0,Gabbard
3080,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,CNN,0.004,Gabbard
3081,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,CSPAN,0.0084,Gabbard
3082,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,CSPAN2,0.0,Gabbard
3083,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,CSPAN3,0.0,Gabbard
3084,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,FBC,0.0166,Gabbard
3085,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,FOXNEWS,0.0521,Gabbard
3086,Gabbard,2019-01-28 00:00:00,1.2857142857142858,2019-01-27 00:00:00,MSNBC,0.0214,Gabbard
3087,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,BLOOMBERG,0.0,Gabbard
3088,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,CNBC,0.0,Gabbard
3089,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,CNN,0.0475,Gabbard
3090,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,CSPAN,0.1473,Gabbard
3091,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,CSPAN2,0.0,Gabbard
3092,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,CSPAN3,0.0,Gabbard
3093,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,FBC,0.0,Gabbard
3094,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,FOXNEWS,0.1364,Gabbard
3095,Gabbard,2019-02-04 00:00:00,0.0,2019-02-03 00:00:00,MSNBC,0.0145,Gabbard
3096,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,BLOOMBERG,0.0,Gabbard
3097,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,CNBC,0.0,Gabbard
3098,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,CNN,0.008,Gabbard
3099,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,CSPAN,0.0058,Gabbard
3100,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,CSPAN2,0.0,Gabbard
3101,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,CSPAN3,0.0,Gabbard
3102,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,FBC,0.0056,Gabbard
3103,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,FOXNEWS,0.0241,Gabbard
3104,Gabbard,2019-02-11 00:00:00,1.0,2019-02-10 00:00:00,MSNBC,0.0071,Gabbard
3105,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,BLOOMBERG,0.0,Gabbard
3106,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,CNBC,0.0,Gabbard
3107,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,CNN,0.0119,Gabbard
3108,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,CSPAN,0.0252,Gabbard
3109,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,CSPAN2,0.0,Gabbard
3110,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,CSPAN3,0.0,Gabbard
3111,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,FBC,0.0,Gabbard
3112,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,FOXNEWS,0.0173,Gabbard
3113,Gabbard,2019-02-18 00:00:00,1.3142857142857143,2019-02-17 00:00:00,MSNBC,0.0176,Gabbard
3114,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,BLOOMBERG,0.0,Gabbard
3115,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,CNBC,0.0,Gabbard
3116,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,CNN,0.0038,Gabbard
3117,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,CSPAN,0.0028,Gabbard
3118,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,CSPAN2,0.0,Gabbard
3119,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,CSPAN3,0.0,Gabbard
3120,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,FBC,0.0113,Gabbard
3121,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,FOXNEWS,0.0352,Gabbard
3122,Gabbard,2019-02-25 00:00:00,1.075,2019-02-24 00:00:00,MSNBC,0.0,Gabbard
3123,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,BLOOMBERG,0.0,Gabbard
3124,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,CNBC,0.0,Gabbard
3125,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,CNN,0.0689,Gabbard
3126,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,CSPAN,0.0028,Gabbard
3127,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,CSPAN2,0.0,Gabbard
3128,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,CSPAN3,0.0,Gabbard
3129,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,FBC,0.0,Gabbard
3130,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,FOXNEWS,0.0209,Gabbard
3131,Gabbard,2019-03-04 00:00:00,0.9166666666666666,2019-03-03 00:00:00,MSNBC,0.0036,Gabbard
3132,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,BLOOMBERG,0.0,Gabbard
3133,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,CNBC,0.0,Gabbard
3134,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,CNN,0.0964,Gabbard
3135,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,CSPAN,0.0027,Gabbard
3136,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,CSPAN2,0.0,Gabbard
3137,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,CSPAN3,0.0,Gabbard
3138,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,FBC,0.0,Gabbard
3139,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,FOXNEWS,0.0035,Gabbard
3140,Gabbard,2019-03-11 00:00:00,0.3,2019-03-10 00:00:00,MSNBC,0.0067,Gabbard
3141,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,BLOOMBERG,0.0,Gabbard
3142,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,CNBC,0.0,Gabbard
3143,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,CNN,0.0095,Gabbard
3144,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,CSPAN,0.0,Gabbard
3145,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,CSPAN2,0.0,Gabbard
3146,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,CSPAN3,0.0,Gabbard
3147,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,FBC,0.0089,Gabbard
3148,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,FOXNEWS,0.0325,Gabbard
3149,Gabbard,2019-03-18 00:00:00,0.26,2019-03-17 00:00:00,MSNBC,0.0031,Gabbard
3150,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,BLOOMBERG,0.0,Gabbard
3151,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,CNBC,0.0,Gabbard
3152,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,CNN,0.0062,Gabbard
3153,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,CSPAN,0.0,Gabbard
3154,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,CSPAN2,0.0,Gabbard
3155,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,CSPAN3,0.0,Gabbard
3156,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,FBC,0.0,Gabbard
3157,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,FOXNEWS,0.0129,Gabbard
3158,Gabbard,2019-03-25 00:00:00,0.7142857142857143,2019-03-24 00:00:00,MSNBC,0.012,Gabbard
3159,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,BLOOMBERG,0.0,Gabbard
3160,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,CNBC,0.0,Gabbard
3161,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,CNN,0.0032,Gabbard
3162,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,CSPAN,0.0219,Gabbard
3163,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,CSPAN2,0.083,Gabbard
3164,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,CSPAN3,0.0,Gabbard
3165,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,FBC,0.0,Gabbard
3166,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,FOXNEWS,0.0033,Gabbard
3167,Gabbard,2019-04-01 00:00:00,0.9363636363636364,2019-03-31 00:00:00,MSNBC,0.0,Gabbard
3168,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,BLOOMBERG,0.0,Gabbard
3169,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,CNBC,0.0,Gabbard
3170,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,CNN,0.0095,Gabbard
3171,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,CSPAN,0.0,Gabbard
3172,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,CSPAN2,0.0,Gabbard
3173,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,CSPAN3,0.0,Gabbard
3174,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,FBC,0.0086,Gabbard
3175,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,FOXNEWS,0.0098,Gabbard
3176,Gabbard,2019-04-08 00:00:00,0.6333333333333333,2019-04-07 00:00:00,MSNBC,0.0154,Gabbard
3177,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,BLOOMBERG,0.0,Gabbard
3178,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,CNBC,0.0,Gabbard
3179,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,CNN,0.0,Gabbard
3180,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,CSPAN,0.0082,Gabbard
3181,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,CSPAN2,0.0056,Gabbard
3182,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,CSPAN3,0.0,Gabbard
3183,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,FBC,0.0086,Gabbard
3184,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,FOXNEWS,0.0266,Gabbard
3185,Gabbard,2019-04-15 00:00:00,0.5111111111111111,2019-04-14 00:00:00,MSNBC,0.006,Gabbard
3186,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,BLOOMBERG,0.0,Gabbard
3187,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,CNBC,0.0,Gabbard
3188,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,CNN,0.0224,Gabbard
3189,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,CSPAN,0.0878,Gabbard
3190,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,CSPAN2,0.0,Gabbard
3191,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,CSPAN3,0.0,Gabbard
3192,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,FBC,0.0,Gabbard
3193,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,FOXNEWS,0.0198,Gabbard
3194,Gabbard,2019-04-22 00:00:00,1.1500000000000001,2019-04-21 00:00:00,MSNBC,0.034,Gabbard
3195,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,BLOOMBERG,0.0,Gabbard
3196,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,CNBC,0.0,Gabbard
3197,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,CNN,0.0031,Gabbard
3198,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,CSPAN,0.0528,Gabbard
3199,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,CSPAN2,0.0,Gabbard
3200,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,CSPAN3,0.0,Gabbard
3201,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,FBC,0.0,Gabbard
3202,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,FOXNEWS,0.0229,Gabbard
3203,Gabbard,2019-04-29 00:00:00,0.3333333333333333,2019-04-28 00:00:00,MSNBC,0.0,Gabbard
3204,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,BLOOMBERG,0.0378,Gabbard
3205,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,CNBC,0.0,Gabbard
3206,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,CNN,0.0063,Gabbard
3207,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,CSPAN,0.0028,Gabbard
3208,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,CSPAN2,0.0,Gabbard
3209,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,CSPAN3,0.0,Gabbard
3210,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,FBC,0.0,Gabbard
3211,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,FOXNEWS,0.0198,Gabbard
3212,Gabbard,2019-05-06 00:00:00,0.5121428571428571,2019-05-05 00:00:00,MSNBC,0.0,Gabbard
3213,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,BLOOMBERG,0.0,Gabbard
3214,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,CNBC,0.0,Gabbard
3215,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,CNN,0.0063,Gabbard
3216,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,CSPAN,0.0084,Gabbard
3217,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,CSPAN2,0.0,Gabbard
3218,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,CSPAN3,0.0,Gabbard
3219,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,FBC,0.0,Gabbard
3220,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,FOXNEWS,0.0332,Gabbard
3221,Gabbard,2019-05-13 00:00:00,0.7166666666666667,2019-05-12 00:00:00,MSNBC,0.0,Gabbard
3222,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,BLOOMBERG,0.0,Gabbard
3223,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,CNBC,0.0,Gabbard
3224,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,CNN,0.0031,Gabbard
3225,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,CSPAN,0.0028,Gabbard
3226,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,CSPAN2,0.0,Gabbard
3227,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,CSPAN3,0.0,Gabbard
3228,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,FBC,0.0129,Gabbard
3229,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,FOXNEWS,0.0362,Gabbard
3230,Gabbard,2019-05-20 00:00:00,0.48888888888888893,2019-05-19 00:00:00,MSNBC,0.0061,Gabbard
3231,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,BLOOMBERG,0.0,Gabbard
3232,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,CNBC,0.0,Gabbard
3233,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,CNN,0.0,Gabbard
3234,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,CSPAN,0.0,Gabbard
3235,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,CSPAN2,0.0,Gabbard
3236,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,CSPAN3,0.0,Gabbard
3237,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,FBC,0.0594,Gabbard
3238,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,FOXNEWS,0.0133,Gabbard
3239,Gabbard,2019-05-27 00:00:00,0.625,2019-05-26 00:00:00,MSNBC,0.0091,Gabbard
3240,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,BLOOMBERG,0.0,Gabbard
3241,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,CNBC,0.0,Gabbard
3242,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,CNN,0.0,Gabbard
3243,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,CSPAN,0.0059,Gabbard
3244,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,CSPAN2,0.0,Gabbard
3245,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,CSPAN3,0.0,Gabbard
3246,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,FBC,0.0,Gabbard
3247,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,FOXNEWS,0.0066,Gabbard
3248,Gabbard,2019-06-03 00:00:00,0.6666666666666666,2019-06-02 00:00:00,MSNBC,0.0,Gabbard
3249,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,BLOOMBERG,0.0,Gabbard
3250,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,CNBC,0.0,Gabbard
3251,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,CNN,0.0031,Gabbard
3252,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,CSPAN,0.0657,Gabbard
3253,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,CSPAN2,0.0,Gabbard
3254,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,CSPAN3,0.0,Gabbard
3255,Gabbard,2019-06-10 00:00:00,0.63,2019-06-09 00:00:00,FBC,0.0,Gabbard
